Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"24/11/19, 12:49",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '4370' viewed the course with id '111'.,web,10.7.78.48
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4370' has viewed the submission status page for the assignment with course module id '10761'.,web,10.7.78.48
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:49",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '4370' viewed the course with id '111'.,web,10.7.78.48
"24/11/19, 12:49",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '4370' viewed the course with id '111'.,web,10.7.78.48
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '594' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '594' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:49",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '594' has uploaded a file to the submission with id '6867' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:48",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '594' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:48",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '594' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:48",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '594' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:46",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:46",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:46",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4233' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:46",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '4233' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:46",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '4233' has uploaded a file to the submission with id '6865' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:45",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '4233' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:45",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4233' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:45",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '4233' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:41",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '818' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:41",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,A submission has been submitted.,The user with id '818' has submitted the submission with id '6864' for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:41",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,System,Course activity completion updated,The user with id '818' updated the completion state for the course module with id '10761' for the user with id '818'.,web,192.168.99.3
"24/11/19, 12:41",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission confirmation form viewed.,The user with id '818' viewed the submission confirmation form for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '818' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '818' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '818' has uploaded a file to the submission with id '6864' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '818' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '818' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '818' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
