Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"19/06/17, 16:11",-,-,URL: Mobile Databases,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1452'.,web,192.168.99.3
"19/06/17, 16:10",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:10",-,-,URL: MIS,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1431'.,web,192.168.99.3
"19/06/17, 16:10",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3213' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:10",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:10",-,-,URL: Activity 1,URL,Course module viewed,The user with id '3213' viewed the 'url' activity with course module id '5433'.,web,192.168.99.3
"19/06/17, 16:09",-,-,URL: Role of IT,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1430'.,web,192.168.99.3
"19/06/17, 16:08",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:08",-,-,URL: Activity 1,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '5433'.,web,192.168.99.3
"19/06/17, 16:08",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:07",-,-,File: Lecture 2 New,File,Course module viewed,The user with id '3253' viewed the 'resource' activity with course module id '3088'.,web,192.168.99.3
"19/06/17, 16:07",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:07",-,-,File: Lecture 1 New,File,Course module viewed,The user with id '3253' viewed the 'resource' activity with course module id '3085'.,web,192.168.99.3
"19/06/17, 16:06",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:06",-,-,File: Trigger,File,Course module viewed,The user with id '3253' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"19/06/17, 16:06",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:05",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 16:05",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:05",-,-,URL: Triggers,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 16:05",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:05",-,-,URL: Role of IT,URL,Course module viewed,The user with id '3213' viewed the 'url' activity with course module id '1430'.,web,192.168.99.3
"19/06/17, 16:04",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3213' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 16:04",-,-,URL: Pros and Cons of Outsourcing,URL,Course module viewed,The user with id '3253' viewed the 'url' activity with course module id '1444'.,web,192.168.99.3
"19/06/17, 16:03",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3253' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 15:33",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3176' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 15:33",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3176' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 15:23",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3176' updated the completion state for the course module with id '3097' for the user with id '3176'.,web,192.168.99.3
"19/06/17, 15:23",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3176' updated the completion state for the course module with id '3097' for the user with id '3176'.,web,192.168.99.3
"19/06/17, 15:23",-,-,File: Lecture 11 New,File,Course module viewed,The user with id '3176' viewed the 'resource' activity with course module id '3097'.,web,192.168.99.3
"19/06/17, 15:22",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3176' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 15:18",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3176' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 15:18",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3176' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 14:41",-,-,URL: Triggers,URL,Course module viewed,The user with id '3176' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 14:40",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3176' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 12:23",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3224' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 12:23",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3224' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:58",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3348' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 11:58",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3348' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:56",-,-,URL: Triggers,URL,Course module viewed,The user with id '3348' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 11:56",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3348' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:55",-,-,URL: Role of IT,URL,Course module viewed,The user with id '3348' viewed the 'url' activity with course module id '1430'.,web,192.168.99.3
"19/06/17, 11:55",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3348' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:47",-,-,URL: Role of IT,URL,Course module viewed,The user with id '3224' viewed the 'url' activity with course module id '1430'.,web,192.168.99.3
"19/06/17, 11:47",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3224' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:05",-,-,URL: Pros and Cons of Outsourcing,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1444'.,web,192.168.99.3
"19/06/17, 11:05",-,-,URL: Outsourcing Types,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1443'.,web,192.168.99.3
"19/06/17, 11:04",-,-,URL: Why Outsourcing,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1442'.,web,192.168.99.3
"19/06/17, 11:04",-,-,URL: Outsourcing,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1441'.,web,192.168.99.3
"19/06/17, 11:03",-,-,URL: Triggers,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 11:03",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 11:01",-,-,File: Lecture 9 New,File,Course module viewed,The user with id '2856' viewed the 'resource' activity with course module id '3094'.,web,192.168.99.3
"19/06/17, 11:01",-,-,File: Lecture 5 New,System,Course activity completion updated,The user with id '2856' updated the completion state for the course module with id '3090' for the user with id '2856'.,web,192.168.99.3
"19/06/17, 11:01",-,-,File: Lecture 5 New,System,Course activity completion updated,The user with id '2856' updated the completion state for the course module with id '3090' for the user with id '2856'.,web,192.168.99.3
"19/06/17, 11:01",-,-,File: Lecture 5 New,File,Course module viewed,The user with id '2856' viewed the 'resource' activity with course module id '3090'.,web,192.168.99.3
"19/06/17, 11:01",-,-,File: Lecture 9 New,File,Course module viewed,The user with id '2856' viewed the 'resource' activity with course module id '3094'.,web,192.168.99.3
"19/06/17, 11:00",-,-,URL: Triggers,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 11:00",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '2856' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"19/06/17, 11:00",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '2856' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 11:00",-,-,File: Trigger,System,Course activity completion updated,The user with id '2856' updated the completion state for the course module with id '12214' for the user with id '2856'.,web,192.168.99.3
"19/06/17, 11:00",-,-,File: Trigger,System,Course activity completion updated,The user with id '2856' updated the completion state for the course module with id '12214' for the user with id '2856'.,web,192.168.99.3
"19/06/17, 11:00",-,-,File: Trigger,File,Course module viewed,The user with id '2856' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"19/06/17, 10:59",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '2856' viewed the course with id '229'.,web,192.168.99.3
"19/06/17, 08:16",-,-,URL: Triggers,URL,Course module viewed,The user with id '3224' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"19/06/17, 08:15",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3224' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:49",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3259' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"18/06/17, 21:40",-,-,URL: Triggers,URL,Course module viewed,The user with id '3259' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 21:24",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3213' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"18/06/17, 21:15",-,-,URL: Triggers,URL,Course module viewed,The user with id '3213' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 21:15",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3213' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3213' updated the completion state for the course module with id '3103' for the user with id '3213'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3213' updated the completion state for the course module with id '3103' for the user with id '3213'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,File,Course module viewed,The user with id '3213' viewed the 'resource' activity with course module id '3103'.,web,192.168.99.3
"18/06/17, 21:15",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3213' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3213' updated the completion state for the course module with id '3097' for the user with id '3213'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3213' updated the completion state for the course module with id '3097' for the user with id '3213'.,web,192.168.99.3
"18/06/17, 21:15",-,-,File: Lecture 11 New,File,Course module viewed,The user with id '3213' viewed the 'resource' activity with course module id '3097'.,web,192.168.99.3
"18/06/17, 21:14",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3213' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:13",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3259' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:13",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3259' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 21:01",-,-,URL: Triggers,URL,Course module viewed,The user with id '3259' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 20:43",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 20:21",-,-,URL: Triggers,URL,Course module viewed,The user with id '3259' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 20:21",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3259' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 20:20",-,-,File: Trigger,File,Course module viewed,The user with id '3259' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"18/06/17, 20:20",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3259' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 20:20",-,-,File: Trigger,File,Course module viewed,The user with id '3259' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"18/06/17, 20:20",-,-,File: CW Questionnaire,System,Course activity completion updated,The user with id '3259' updated the completion state for the course module with id '1419' for the user with id '3259'.,web,192.168.99.3
"18/06/17, 20:20",-,-,File: CW Questionnaire,System,Course activity completion updated,The user with id '3259' updated the completion state for the course module with id '1419' for the user with id '3259'.,web,192.168.99.3
"18/06/17, 20:20",-,-,File: CW Questionnaire,File,Course module viewed,The user with id '3259' viewed the 'resource' activity with course module id '1419'.,web,192.168.99.3
"18/06/17, 20:20",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3259' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 19:56",-,-,URL: Triggers,URL,Course module viewed,The user with id '3181' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 19:56",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3181' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 18:25",-,-,URL: Triggers,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 18:25",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 18:01",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"18/06/17, 17:49",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:28",-,-,URL: Triggers,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 17:28",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:28",-,-,File: Trigger,System,Course activity completion updated,The user with id '3909' updated the completion state for the course module with id '12214' for the user with id '3909'.,web,192.168.99.3
"18/06/17, 17:28",-,-,File: Trigger,System,Course activity completion updated,The user with id '3909' updated the completion state for the course module with id '12214' for the user with id '3909'.,web,192.168.99.3
"18/06/17, 17:28",-,-,File: Trigger,File,Course module viewed,The user with id '3909' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"18/06/17, 17:27",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3909' updated the completion state for the course module with id '3097' for the user with id '3909'.,web,192.168.99.3
"18/06/17, 17:27",-,-,File: Lecture 11 New,System,Course activity completion updated,The user with id '3909' updated the completion state for the course module with id '3097' for the user with id '3909'.,web,192.168.99.3
"18/06/17, 17:27",-,-,File: Lecture 11 New,File,Course module viewed,The user with id '3909' viewed the 'resource' activity with course module id '3097'.,web,192.168.99.3
"18/06/17, 17:27",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:25",-,-,URL: Pros and Cons of Outsourcing,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1444'.,web,192.168.99.3
"18/06/17, 17:25",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:25",-,-,URL: Outsourcing Types,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1443'.,web,192.168.99.3
"18/06/17, 17:25",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:18",-,-,URL: Why Outsourcing,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1442'.,web,192.168.99.3
"18/06/17, 17:17",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:10",-,-,URL: Outsourcing,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1441'.,web,192.168.99.3
"18/06/17, 17:09",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 17:08",-,-,URL: Role of IT,URL,Course module viewed,The user with id '3909' viewed the 'url' activity with course module id '1430'.,web,192.168.99.3
"18/06/17, 17:07",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3909' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 16:57",-,-,File: Trigger,File,Course module viewed,The user with id '3219' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"18/06/17, 16:57",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 16:54",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3219' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"18/06/17, 16:54",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 16:54",-,-,File: Trigger,File,Course module viewed,The user with id '3219' viewed the 'resource' activity with course module id '12214'.,web,192.168.99.3
"18/06/17, 16:51",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 16:50",-,-,URL: Triggers,URL,Course module viewed,The user with id '3219' viewed the 'url' activity with course module id '1446'.,web,192.168.99.3
"18/06/17, 16:50",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
"18/06/17, 16:47",-,-,URL: Update Triggers,URL,Course module viewed,The user with id '3219' viewed the 'url' activity with course module id '1447'.,web,192.168.99.3
"18/06/17, 16:46",-,-,Course: Business Technology Management(Spring 2017 - S17 COMP 30009),System,Course viewed,The user with id '3219' viewed the course with id '229'.,web,192.168.99.3
