Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"1/06/17, 20:17",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '2684' viewed the course with id '177'.,web,192.168.99.3
"1/06/17, 03:05",-,-,File: Case Study,File,Course module viewed,The user with id '3247' viewed the 'resource' activity with course module id '10077'.,web,192.168.99.3
"1/06/17, 03:05",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '3247' viewed the course with id '177'.,web,192.168.99.3
"31/05/17, 16:01",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"31/05/17, 16:00",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,User list viewed,The user with id '394' viewed the list of users in the course with id '177'.,web,192.168.99.3
"31/05/17, 16:00",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"31/05/17, 16:00",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,User list viewed,The user with id '394' viewed the list of users in the course with id '177'.,web,192.168.99.3
"31/05/17, 15:59",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"30/05/17, 22:25",-,-,File: Case Study,File,Course module viewed,The user with id '3247' viewed the 'resource' activity with course module id '10077'.,web,192.168.99.3
"30/05/17, 22:25",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '3247' viewed the course with id '177'.,web,192.168.99.3
"30/05/17, 16:43",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"30/05/17, 16:43",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"30/05/17, 16:43",-,-,Realtime quiz: Quiz,Realtime quiz,Course module viewed,The user with id '394' viewed the 'realtimequiz' activity with course module id '5233'.,web,192.168.99.3
"30/05/17, 16:43",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"30/05/17, 03:16",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User submission sent to Turnitin 'report case study',web,192.168.99.3
"30/05/17, 03:16",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User added submission 'report case study',web,192.168.99.3
"30/05/17, 03:16",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"30/05/17, 03:16",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"30/05/17, 00:04",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,User list viewed,The user with id '394' viewed the list of users in the course with id '177'.,web,192.168.99.3
"29/05/17, 23:18",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"29/05/17, 23:18",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User resubmission sent to Turnitin 'E-COMMERCE',web,192.168.99.3
"29/05/17, 23:18",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User added submission 'E-COMMERCE',web,192.168.99.3
"29/05/17, 23:12",-,-,File: Case Study,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '10077'.,web,192.168.99.3
"29/05/17, 23:12",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,User list viewed,The user with id '394' viewed the list of users in the course with id '177'.,web,192.168.99.3
"29/05/17, 23:12",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"29/05/17, 23:02",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '5104' viewed the course with id '177'.,web,192.168.99.3
"29/05/17, 22:39",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"29/05/17, 22:38",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '5090' viewed the course with id '177'.,web,192.168.99.3
"29/05/17, 22:38",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User submission sent to Turnitin 'E-COMMERCE TECHNOLOGIES',web,192.168.99.3
"29/05/17, 22:38",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,Add Submission,User added submission 'E-COMMERCE TECHNOLOGIES',web,192.168.99.3
"29/05/17, 22:36",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"29/05/17, 22:36",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '5090' viewed the course with id '177'.,web,192.168.99.3
"29/05/17, 22:17",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '5104' viewed the course with id '177'.,web,192.168.99.3
"29/05/17, 14:06",-,-,File: Case Study,File,Course module viewed,The user with id '5090' viewed the 'resource' activity with course module id '10077'.,web,192.168.99.3
"29/05/17, 14:06",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '5090' viewed the course with id '177'.,web,192.168.99.3
"28/05/17, 21:22",-,-,File: Student Declaration for Coursework,File,Course module viewed,The user with id '2672' viewed the 'resource' activity with course module id '1463'.,web,192.168.99.3
"28/05/17, 21:21",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '2672' viewed the course with id '177'.,web,192.168.99.3
"28/05/17, 17:36",-,-,Turnitin Assignment 2: Case Study Work Proposal,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"28/05/17, 17:36",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"28/05/17, 17:34",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"28/05/17, 17:34",-,-,Turnitin Assignment 2: Assignment Final Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"28/05/17, 17:34",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '394' viewed the course with id '177'.,web,192.168.99.3
"28/05/17, 09:32",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '2672' viewed the course with id '177'.,web,192.168.99.3
"26/05/17, 23:27",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '3247' viewed the course with id '177'.,web,192.168.99.3
"26/05/17, 23:27",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,User list viewed,The user with id '3247' viewed the list of users in the course with id '177'.,web,192.168.99.3
"26/05/17, 23:27",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '3247' viewed the course with id '177'.,web,192.168.99.3
"26/05/17, 15:18",-,-,Turnitin Assignment 2: Case Study,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 177,web,192.168.99.3
"26/05/17, 15:18",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '3247' viewed the course with id '177'.,web,192.168.99.3
"25/05/17, 16:17",-,-,Course: E-Commerce Technologies(Spring 2017 - S17 COMP 0382),System,Course viewed,The user with id '2684' viewed the course with id '177'.,web,192.168.99.3
"25/05/17, 02:16",-,-,File: Assignment,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '5439'.,web,192.168.99.3
