Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"29/01/18, 06:57",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:56",-,-,File: Lecture 8,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"29/01/18, 06:56",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:50",-,-,File: Lecture 7,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '2172'.,web,192.168.99.3
"29/01/18, 06:50",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:45",-,-,File: Lecture 6,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1687'.,web,192.168.99.3
"29/01/18, 06:44",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:31",-,-,File: Lecture 5,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"29/01/18, 06:30",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:26",-,-,File: Lecture 5,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"29/01/18, 06:26",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:26",-,-,File: Lecture 4,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1684'.,web,192.168.99.3
"29/01/18, 06:26",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 06:11",-,-,File: Lecture 4,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1684'.,web,192.168.99.3
"29/01/18, 06:11",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:54",-,-,File: Lecture 3,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1683'.,web,192.168.99.3
"29/01/18, 05:54",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:53",-,-,File: Lecture 4,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1684'.,web,192.168.99.3
"29/01/18, 05:53",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:49",-,-,File: Lecture 3,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1683'.,web,192.168.99.3
"29/01/18, 05:49",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:49",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '874' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"29/01/18, 05:49",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '874' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"29/01/18, 05:49",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:27",-,-,File: Lecture 2,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1682'.,web,192.168.99.3
"29/01/18, 05:27",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"29/01/18, 05:01",-,-,File: Lecture 1,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"29/01/18, 05:01",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 22:39",-,-,File: Lecture 1,File,Course module viewed,The user with id '874' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"28/01/18, 22:36",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '874' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 19:11",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 18:57",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 16:42",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 15:47",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1188' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 15:47",-,-,File: Lecture 8,File,Course module viewed,The user with id '1188' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"28/01/18, 15:43",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1188' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 13:48",-,-,File: Lecture 6,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1687'.,web,192.168.99.3
"28/01/18, 13:45",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 13:41",-,-,File: CW Questionnaire,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '4279'.,web,192.168.99.3
"28/01/18, 13:41",-,-,File: Lecture 1,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"28/01/18, 13:40",-,-,File: Lecture 2,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1682'.,web,192.168.99.3
"28/01/18, 13:40",-,-,File: Lecture 3,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1683'.,web,192.168.99.3
"28/01/18, 13:39",-,-,File: Lecture 4,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1684'.,web,192.168.99.3
"28/01/18, 13:38",-,-,File: Lecture 5,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"28/01/18, 13:37",-,-,File: Lecture 6,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1687'.,web,192.168.99.3
"28/01/18, 13:37",-,-,File: Lecture 7,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '2172'.,web,192.168.99.3
"28/01/18, 13:14",-,-,File: Lecture 8,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"28/01/18, 12:39",-,-,File: Lecture 6,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1687'.,web,192.168.99.3
"28/01/18, 12:39",-,-,File: Lecture 5,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"28/01/18, 12:39",-,-,File: Lecture 4,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1684'.,web,192.168.99.3
"28/01/18, 12:38",-,-,File: Lecture 3,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1683'.,web,192.168.99.3
"28/01/18, 11:59",-,-,File: Lecture 2,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1682'.,web,192.168.99.3
"28/01/18, 11:57",-,-,File: Lecture 1,File,Course module viewed,The user with id '1178' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"28/01/18, 11:57",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 11:25",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 11:25",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1178' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"28/01/18, 11:25",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"28/01/18, 10:35",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1414' viewed the 'url' activity with course module id '3885'.,web,10.98.99.217
"28/01/18, 07:54",-,-,File: Lecture 4,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1684'.,web,10.98.99.217
"28/01/18, 07:52",-,-,File: Lecture 3,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1683'.,web,10.98.99.217
"28/01/18, 07:52",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1414' viewed the course with id '113'.,web,10.98.99.217
"28/01/18, 07:52",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1414' viewed the 'url' activity with course module id '3885'.,web,10.98.99.217
"28/01/18, 07:51",-,-,File: Lecture 2,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1682'.,web,10.98.99.217
"28/01/18, 07:49",-,-,File: Lecture 1,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1681'.,web,10.98.99.217
"28/01/18, 07:49",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1414' viewed the course with id '113'.,web,10.98.99.217
"28/01/18, 07:47",-,-,File: Lecture 5,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1685'.,web,10.98.99.217
"27/01/18, 21:17",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1536' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"27/01/18, 21:17",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"27/01/18, 18:05",-,-,File: Lecture 6,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1687'.,web,10.98.99.217
"27/01/18, 17:35",-,-,File: Lecture 7,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '2172'.,web,10.98.99.217
"27/01/18, 17:13",-,-,File: Lecture 8,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '1688'.,web,10.98.99.217
"27/01/18, 17:12",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1414' viewed the course with id '113'.,web,10.98.99.217
"27/01/18, 17:12",-,-,Turnitin Assignment 2: Case Study Work Proposal,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,10.98.99.217
"27/01/18, 17:12",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1414' viewed the course with id '113'.,web,10.98.99.217
"26/01/18, 18:59",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1397' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"26/01/18, 18:57",-,-,File: Lecture 3,File,Course module viewed,The user with id '1397' viewed the 'resource' activity with course module id '1683'.,web,192.168.99.3
"26/01/18, 18:53",-,-,File: Lecture 2,File,Course module viewed,The user with id '1397' viewed the 'resource' activity with course module id '1682'.,web,192.168.99.3
"26/01/18, 18:53",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 18:53",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1397' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"26/01/18, 18:48",-,-,File: Lecture 2,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1682'.,web,192.168.99.3
"26/01/18, 18:48",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 18:43",-,-,File: Lecture 1,File,Course module viewed,The user with id '1397' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"26/01/18, 18:42",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 17:51",-,-,File: Lecture 1,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1681'.,web,192.168.99.3
"26/01/18, 17:50",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 17:34",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 17:12",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 16:47",-,-,File: CW Questionnaire,File,Course module viewed,The user with id '1188' viewed the 'resource' activity with course module id '4279'.,web,192.168.99.3
"26/01/18, 16:47",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1188' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 16:47",-,-,Forum: Announcements,Forum,Course module viewed,The user with id '1188' viewed the 'forum' activity with course module id '112'.,web,192.168.99.3
"26/01/18, 16:47",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1188' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 16:45",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1188' viewed the course with id '113'.,web,192.168.99.3
"26/01/18, 16:09",-,-,File: Lecture 8,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"25/01/18, 21:37",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"25/01/18, 19:25",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"25/01/18, 16:45",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"25/01/18, 16:35",-,-,File: Lecture 5,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"25/01/18, 16:34",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"25/01/18, 15:53",-,-,File: Lecture 5,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"25/01/18, 15:52",-,-,File: Lecture 6,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1687'.,web,192.168.99.3
"25/01/18, 15:51",-,-,File: Lecture 7,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '2172'.,web,192.168.99.3
"25/01/18, 15:51",-,-,File: Lecture 8,File,Course module viewed,The user with id '1536' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"25/01/18, 15:49",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"24/01/18, 21:30",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '1536' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"24/01/18, 21:30",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"23/01/18, 23:09",-,-,Turnitin Assignment 2: Assignment Final Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,192.168.99.3
"23/01/18, 23:08",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"23/01/18, 15:49",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1178' viewed the course with id '113'.,web,192.168.99.3
"22/01/18, 20:42",-,-,URL: Business Models on the web,URL,Course module viewed,The user with id '793' viewed the 'url' activity with course module id '3885'.,web,192.168.99.3
"22/01/18, 20:42",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"22/01/18, 11:42",-,-,File: Lecture 7,File,Course module viewed,The user with id '1403' viewed the 'resource' activity with course module id '2172'.,web,10.98.64.221
"22/01/18, 11:13",-,-,File: Lecture 5,File,Course module viewed,The user with id '1319' viewed the 'resource' activity with course module id '1685'.,web,192.168.99.3
"22/01/18, 10:48",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1319' viewed the course with id '113'.,web,192.168.99.3
"22/01/18, 10:02",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1403' viewed the course with id '113'.,web,10.98.64.221
"21/01/18, 17:54",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,User profile viewed,The user with id '793' viewed the profile for the user with id '2197' in the course with id '113'.,web,192.168.99.3
"21/01/18, 17:54",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,User list viewed,The user with id '793' viewed the list of users in the course with id '113'.,web,192.168.99.3
"21/01/18, 17:54",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '793' viewed the course with id '113'.,web,192.168.99.3
"21/01/18, 16:29",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '4212' viewed the course with id '113'.,web,10.3.76.146
"21/01/18, 09:45",-,-,File: Lecture 8,File,Course module viewed,The user with id '1319' viewed the 'resource' activity with course module id '1688'.,web,192.168.99.3
"21/01/18, 09:45",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1319' viewed the course with id '113'.,web,192.168.99.3
"20/01/18, 09:46",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1319' viewed the course with id '113'.,web,192.168.99.3
"20/01/18, 09:42",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1319' viewed the course with id '113'.,web,192.168.99.3
"19/01/18, 15:01",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1403' viewed the course with id '113'.,web,10.98.64.221
"18/01/18, 00:24",-,-,Turnitin Assignment 2: Case Study Final Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,192.168.99.3
"18/01/18, 00:24",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1397' viewed the course with id '113'.,web,192.168.99.3
"16/01/18, 08:45",-,-,Turnitin Assignment 2: Case Study Final Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,192.168.99.3
"16/01/18, 08:45",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"16/01/18, 08:45",-,-,Turnitin Assignment 2: Case Study Work Proposal,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,192.168.99.3
"16/01/18, 08:44",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"16/01/18, 08:44",-,-,Turnitin Assignment 2: Case Study Work Proposal,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 113,web,192.168.99.3
"16/01/18, 08:44",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"15/01/18, 09:36",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1403' viewed the course with id '113'.,web,192.168.99.3
"15/01/18, 09:35",-,-,File: Student Declaration for Coursework,File,Course module viewed,The user with id '1403' viewed the 'resource' activity with course module id '4280'.,web,192.168.99.3
"15/01/18, 09:35",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1403' viewed the course with id '113'.,web,192.168.99.3
"12/01/18, 06:35",-,-,File: Case Study,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '7193'.,web,192.168.99.3
"12/01/18, 06:35",-,-,File: Case Study,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '7193'.,web,192.168.99.3
"12/01/18, 06:35",-,-,File: Case Study,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '7193'.,web,192.168.99.3
"12/01/18, 06:34",-,-,File: Student Declaration for Coursework,File,Course module viewed,The user with id '1414' viewed the 'resource' activity with course module id '4280'.,web,192.168.99.3
"12/01/18, 06:34",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1414' viewed the course with id '113'.,web,192.168.99.3
"11/01/18, 21:47",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1536' viewed the course with id '113'.,web,192.168.99.3
"10/01/18, 14:22",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1319' viewed the course with id '113'.,web,192.168.99.3
"10/01/18, 01:37",-,-,Course: E-Commerce Technologies(Fall 2017 - F17 COMP 0382),System,Course viewed,The user with id '1403' viewed the course with id '113'.,web,10.98.217.194
"10/01/18, 01:37",-,-,File: Student Declaration for Coursework,File,Course module viewed,The user with id '1403' viewed the 'resource' activity with course module id '4280'.,web,10.98.217.194
