Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"12/03/21, 18:44",-,-,URL: Object Oriented Programming in JAVA MOOC,URL,Course module viewed,The user with id '47' viewed the 'url' activity with course module id '16554'.,web,192.168.99.3
"12/03/21, 18:44",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"12/03/21, 18:11",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:11",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:11",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:06",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:06",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:02",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:02",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,All the submissions are being downloaded.,The user with id '47' has downloaded all the submissions for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,All the submissions are being downloaded.,The user with id '47' has downloaded all the submissions for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,192.168.99.3
"12/03/21, 18:01",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"11/03/21, 16:27",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"11/03/21, 15:41",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"8/03/21, 16:07",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"8/03/21, 16:07",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '1066' viewed the course with id '148'.,web,192.168.99.3
"6/03/21, 09:57",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course backup created,The user with id '89' created a backup of the course with the id '148'.,web,192.168.99.3
"6/03/21, 09:55",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '89' viewed the course with id '148'.,web,192.168.99.3
"4/03/21, 11:25",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Role assigned,The user with id '3' assigned the role with id '3' to the user with id '89'.,web,10.7.91.75
"4/03/21, 11:25",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,User enrolled in course,The user with id '3' enrolled the user with id '89' using the enrolment method 'manual' in the course with id '148'.,web,10.7.91.75
"4/03/21, 11:24",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,User list viewed,The user with id '3' viewed the list of users in the course with id '148'.,web,10.7.91.75
"4/03/21, 11:24",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '3' viewed the course with id '148'.,web,10.7.91.75
"22/02/21, 10:05",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"22/02/21, 10:04",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '1021' viewed the course with id '148'.,web,192.168.99.3
"21/02/21, 14:22",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"21/02/21, 14:12",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"21/02/21, 14:07",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,10.3.29.209
"20/02/21, 12:36",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 148,web,192.168.99.3
"20/02/21, 12:35",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"16/02/21, 22:40",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"16/02/21, 22:39",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"14/02/21, 14:37",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"14/02/21, 14:36",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"13/02/21, 02:28",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '209' viewed the course with id '148'.,web,192.168.99.3
"13/02/21, 02:27",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"13/02/21, 02:27",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '209' viewed the course with id '148'.,web,192.168.99.3
"11/02/21, 13:23",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"11/02/21, 13:22",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"11/02/21, 11:15",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,All the submissions are being downloaded.,The user with id '47' has downloaded all the submissions for the assignment with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:15",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:14",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,All the submissions are being downloaded.,The user with id '47' has downloaded all the submissions for the assignment with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:14",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:03",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:03",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:02",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '16555'.,web,10.7.77.184
"11/02/21, 11:02",-,-,Assignment: Upload screenshot of MOOC completion,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '16555'.,web,10.7.77.184
"11/02/21, 10:59",-,-,URL: Object Oriented Programming in JAVA MOOC,URL,Course module viewed,The user with id '47' viewed the 'url' activity with course module id '16554'.,web,10.7.77.184
"11/02/21, 10:58",-,-,File: Assignment 2,File,Course module viewed,The user with id '47' viewed the 'resource' activity with course module id '10794'.,web,10.7.77.184
"11/02/21, 10:57",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,10.7.77.184
"10/02/21, 00:01",-,-,File: Assignment 2,File,Course module viewed,The user with id '1934' viewed the 'resource' activity with course module id '10794'.,web,192.168.99.3
"10/02/21, 00:00",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '1934' viewed the course with id '148'.,web,192.168.99.3
"9/02/21, 15:41",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"8/02/21, 10:38",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"8/02/21, 06:33",-,-,URL: Object Oriented Programming in JAVA MOOC,URL,Course module viewed,The user with id '47' viewed the 'url' activity with course module id '16554'.,web,192.168.99.3
"8/02/21, 06:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"7/02/21, 10:29",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"6/02/21, 19:56",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"5/02/21, 22:10",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"5/02/21, 22:10",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"4/02/21, 19:37",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"4/02/21, 19:36",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,A submission has been submitted.,The user with id '47' has submitted the submission with id '34617' for the assignment with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,File submissions,Submission updated.,The user with id '47' updated a file submission and uploaded '1' file/s in the assignment with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,File submissions,A file has been uploaded.,The user with id '47' has uploaded a file to the submission with id '34617' in the assignment activity with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,Submission form viewed.,The user with id '47' viewed their submission for the assignment with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:42",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:41",-,-,Assignment: Moderation Form,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:41",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,192.168.99.3
"3/02/21, 20:41",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,A submission has been submitted.,The user with id '47' has submitted the submission with id '35077' for the assignment with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,System,Course activity completion updated,The user with id '47' updated the completion state for the course module with id '29971' for the user with id '47'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,File submissions,Submission created.,The user with id '47' created a file submission and uploaded '1' file/s in the assignment with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,File submissions,A file has been uploaded.,The user with id '47' has uploaded a file to the submission with id '35077' in the assignment activity with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Submission form viewed.,The user with id '47' viewed their submission for the assignment with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,192.168.99.3
"3/02/21, 20:40",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"3/02/21, 20:12",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,192.168.99.3
"3/02/21, 19:26",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"3/02/21, 19:26",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '1163' viewed the course with id '148'.,web,192.168.99.3
"3/02/21, 19:25",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed their submission inbox at course: 148,web,192.168.99.3
"3/02/21, 16:37",-,-,Turnitin Assignment 2: Assignment 2 Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 148,web,10.7.72.223
"3/02/21, 16:37",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,10.7.72.223
"3/02/21, 16:34",-,-,Assignment: Moderation Form,Assignment,Grading table viewed,The user with id '47' viewed the grading table for the assignment with course module id '29831'.,web,10.7.72.223
"3/02/21, 16:34",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,10.7.72.223
"3/02/21, 16:34",-,-,Assignment: Moderation Form,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '29831'.,web,10.7.72.223
"3/02/21, 16:34",-,-,Assignment: Moderation Form,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29831'.,web,10.7.72.223
"3/02/21, 16:34",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,10.7.72.223
"3/02/21, 16:33",-,-,Assignment: Marking grid after moderation,Assignment,Submission form viewed.,The user with id '47' viewed their submission for the assignment with course module id '29971'.,web,10.7.72.223
"3/02/21, 16:33",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,10.7.72.223
"3/02/21, 16:33",-,-,Assignment: Marking grid after moderation,Assignment,The status of the submission has been viewed.,The user with id '47' has viewed the submission status page for the assignment with course module id '29971'.,web,10.7.72.223
"3/02/21, 16:33",-,-,Assignment: Marking grid after moderation,Assignment,Course module viewed,The user with id '47' viewed the 'assign' activity with course module id '29971'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Course viewed,The user with id '47' viewed the course with id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '2411' of type 'course' and name '' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '15664' of type 'mod' and name 'Marking grid after moderation' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '15550' of type 'mod' and name 'Moderation Form' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '15549' of type 'mod' and name 'Marking Grid Before Moderation' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14435' of type 'mod' and name 'Assignment 2 Submission' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14255' of type 'mod' and name 'Week 13 Post-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14090' of type 'mod' and name 'Week 13 - In-class Slides and Activities' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14087' of type 'mod' and name 'Week 13 - Pre-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '13965' of type 'mod' and name 'Submit Draft Assignment here' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '13674' of type 'mod' and name 'Week 12 In-class Slides and Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '12296' of type 'mod' and name 'Marking Grid After Moderation' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '11873' of type 'mod' and name 'Moderation Form' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '11872' of type 'mod' and name 'Marking grid' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '11754' of type 'mod' and name 'Upload Final Assignment 2 Proposal' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '11120' of type 'mod' and name 'Submit Assignment 2 draft proposal for feedback here' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10116' of type 'mod' and name 'Upload Activities here' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10115' of type 'mod' and name 'Upload Activities here' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14433' of type 'mod' and name 'Week 12 Post-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10551' of type 'mod' and name 'Week 11 Post-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10550' of type 'mod' and name 'Week 10 post-class' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10549' of type 'mod' and name 'Week 09 post-class' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '9873' of type 'mod' and name 'Week 08 post-class' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10548' of type 'mod' and name 'Week 11 Slides and Activities' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10547' of type 'mod' and name 'Week 10 In-class Activities' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10546' of type 'mod' and name 'Week 09 In-class Activites' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '9872' of type 'mod' and name 'Week 08 in-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '14432' of type 'mod' and name 'Week 12 pre-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10545' of type 'mod' and name 'Week 11 pre-class Activity' in the course with the id '148'.,web,10.7.72.223
"3/02/21, 16:32",-,-,Course: Object Oriented Programming(Fall 2020 - F20 COMP 0328.1),System,Grade item updated,The user with id '47' updated a grade item with id '10544' of type 'mod' and name 'Week 10 - Pre-class' in the course with the id '148'.,web,10.7.72.223
