Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"28/06/21, 09:34",-,-,Assignment: Marklist after moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9607'.,web,192.168.99.3
"28/06/21, 09:33",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,Assignment,A submission has been submitted.,The user with id '1677' has submitted the submission with id '31195' for the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,File submissions,Submission updated.,The user with id '1677' updated a file submission and uploaded '2' file/s in the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,File submissions,A file has been uploaded.,The user with id '1677' has uploaded a file to the submission with id '31195' in the assignment activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:25",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:24",-,-,Assignment: Moderation Forms,Assignment,Submission form viewed.,The user with id '1677' viewed their submission for the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:24",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:22",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:22",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:21",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:21",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"28/06/21, 09:21",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1692' viewed the grading table for the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,A submission has been submitted.,The user with id '1692' has submitted the submission with id '35389' for the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,System,Course activity completion updated,The user with id '1692' updated the completion state for the course module with id '9606' for the user with id '1692'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,File submissions,Submission created.,The user with id '1692' created a file submission and uploaded '1' file/s in the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,File submissions,A file has been uploaded.,The user with id '1692' has uploaded a file to the submission with id '35389' in the assignment activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,Submission form viewed.,The user with id '1692' viewed their submission for the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:11",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:10",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1692' viewed the grading table for the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:10",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:10",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1692' has viewed the submission status page for the assignment with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:10",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"28/06/21, 09:10",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1692' viewed the course with id '406'.,web,10.7.128.24
"28/06/21, 08:50",-,-,Turnitin Assignment 2: Assignment 2 Work Proposal Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,10.7.128.24
"28/06/21, 08:47",-,-,File: Assignment 2,File,Course module viewed,The user with id '1692' viewed the 'resource' activity with course module id '9551'.,web,10.7.128.24
"28/06/21, 08:47",-,-,Turnitin Assignment 2: Assignment 2 submission link ,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,10.7.128.24
"28/06/21, 08:47",-,-,Turnitin Assignment 2: Assignment 2 Work Proposal Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,10.7.128.24
"28/06/21, 08:47",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1692' viewed the course with id '406'.,web,10.7.128.24
"27/06/21, 11:43",-,-,Turnitin Assignment 2: Assignment 2 submission link ,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,10.7.128.24
"27/06/21, 11:43",-,-,Turnitin Assignment 2: Assignment 2 Work Proposal Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,10.7.128.24
"27/06/21, 11:43",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1692' viewed the course with id '406'.,web,10.7.128.24
"27/06/21, 11:43",-,-,Assignment: Marklist Before Moderation,Assignment,Grading table viewed,The user with id '1692' viewed the grading table for the assignment with course module id '9605'.,web,10.7.128.24
"27/06/21, 11:43",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9605'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Marklist Before Moderation,Assignment,The status of the submission has been viewed.,The user with id '1692' has viewed the submission status page for the assignment with course module id '9605'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9605'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1692' viewed the course with id '406'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1692' viewed the grading table for the assignment with course module id '9606'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1692' has viewed the submission status page for the assignment with course module id '9606'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1692' viewed the 'assign' activity with course module id '9606'.,web,10.7.128.24
"27/06/21, 11:42",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1692' viewed the course with id '406'.,web,10.7.128.24
"27/06/21, 10:26",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9606'.,web,192.168.99.3
"27/06/21, 10:26",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"27/06/21, 10:25",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9606'.,web,192.168.99.3
"27/06/21, 10:25",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"27/06/21, 10:25",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 17:32",-,-,Assignment: Mar List before Moderation,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9599'.,web,192.168.99.3
"9/06/21, 17:32",-,-,Assignment: Mar List before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9599'.,web,192.168.99.3
"9/06/21, 17:32",-,-,Assignment: Mar List before Moderation,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9599'.,web,192.168.99.3
"9/06/21, 17:32",-,-,Assignment: Mar List before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9599'.,web,192.168.99.3
"9/06/21, 17:25",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:25",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:25",-,-,Assignment: Marklist Before Moderation,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:25",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:24",-,-,Turnitin Assignment 2: Assignment 2 submission link ,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,192.168.99.3
"9/06/21, 17:24",-,-,Turnitin Assignment 2: Assignment 2 Work Proposal Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,192.168.99.3
"9/06/21, 17:24",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:24",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:24",-,-,Assignment: Marklist Before Moderation,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:24",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:24",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 17:23",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Role assigned,The user with id '1677' assigned the role with id '12' to the user with id '1692'.,web,192.168.99.3
"9/06/21, 17:22",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,User list viewed,The user with id '1677' viewed the list of users in the course with id '406'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,A submission has been submitted.,The user with id '1677' has submitted the submission with id '31195' for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,System,Course activity completion updated,The user with id '1677' updated the completion state for the course module with id '9606' for the user with id '1677'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,File submissions,Submission created.,The user with id '1677' created a file submission and uploaded '1' file/s in the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,File submissions,A file has been uploaded.,The user with id '1677' has uploaded a file to the submission with id '31195' in the assignment activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,Submission form viewed.,The user with id '1677' viewed their submission for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,Assignment,Grading table viewed,The user with id '1677' viewed the grading table for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,Assignment,A submission has been submitted.,The user with id '1677' has submitted the submission with id '31194' for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,System,Course activity completion updated,The user with id '1677' updated the completion state for the course module with id '9605' for the user with id '1677'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,File submissions,Submission created.,The user with id '1677' created a file submission and uploaded '1' file/s in the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,File submissions,A file has been uploaded.,The user with id '1677' has uploaded a file to the submission with id '31194' in the assignment activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:21",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:20",-,-,Assignment: Marklist Before Moderation,Assignment,Submission form viewed.,The user with id '1677' viewed their submission for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:20",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:19",-,-,Assignment: Moderation Forms,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:19",-,-,Assignment: Moderation Forms,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 17:19",-,-,Assignment: Marklist Before Moderation,Assignment,The status of the submission has been viewed.,The user with id '1677' has viewed the submission status page for the assignment with course module id '9605'.,web,192.168.99.3
"9/06/21, 17:19",-,-,Assignment: Marklist Before Moderation,Assignment,Course module viewed,The user with id '1677' viewed the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 16:44",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:44",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:44",-,-,File: AK,System,Course module updated,The user with id '1677' updated the 'resource' activity with course module id '9603'.,web,192.168.99.3
"9/06/21, 16:42",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:42",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5458' of type 'mod' and name 'Marklist after moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:42",-,-,Assignment: Marklist after moderation,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9607'.,web,192.168.99.3
"9/06/21, 16:42",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5458' of type 'mod' and name 'Marklist after moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5457' of type 'mod' and name 'Moderation Forms' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Assignment: Moderation Forms,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5457' of type 'mod' and name 'Moderation Forms' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5456' of type 'mod' and name 'Marklist Before Moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Assignment: Marklist Before Moderation,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 16:41",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5456' of type 'mod' and name 'Marklist Before Moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Assignment: Marklist after moderation,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9607'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5458' of type 'mod' and name 'Marking grid after moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Assignment: Moderation Forms,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9606'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5457' of type 'mod' and name 'Moderation Form' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Assignment: Marklist Before Moderation,System,Course module updated,The user with id '1677' updated the 'assign' activity with course module id '9605'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Grade item updated,The user with id '1677' updated a grade item with id '5456' of type 'mod' and name 'Marking Grid Before Moderation' in the course with the id '406'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Label: Proposal is here:&nbsp;https://meclearn.mec.edu.om...,System,Course module updated,The user with id '1677' updated the 'label' activity with course module id '9604'.,web,192.168.99.3
"9/06/21, 16:39",-,-,File: AK,System,Course module updated,The user with id '1677' updated the 'resource' activity with course module id '9603'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course section updated,The user with id '1677' updated section number '17' for the course with id '406',web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course section updated,The user with id '1677' updated section number '17' for the course with id '406',web,192.168.99.3
"9/06/21, 16:32",-,-,Turnitin Assignment 2: Assignment 2 submission link ,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,192.168.99.3
"9/06/21, 16:32",-,-,Turnitin Assignment 2: Assignment 2 Work Proposal Submission,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,192.168.99.3
"9/06/21, 16:31",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 16:31",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"9/06/21, 15:37",-,-,Turnitin Assignment 2: Assignment 2 submission link ,Turnitin Assignment 2,List Submissions,User viewed the list of submissions at course: 406,web,192.168.99.3
"9/06/21, 15:37",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '1677' viewed the course with id '406'.,web,192.168.99.3
"8/06/21, 17:39",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '4221' viewed the course with id '406'.,web,192.168.99.3
"8/06/21, 17:38",-,-,File: Assignment 2,File,Course module viewed,The user with id '4221' viewed the 'resource' activity with course module id '9551'.,web,192.168.99.3
"8/06/21, 17:38",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '4221' viewed the course with id '406'.,web,192.168.99.3
"8/06/21, 17:38",-,-,File: Assignment 2,File,Course module viewed,The user with id '4221' viewed the 'resource' activity with course module id '9551'.,web,192.168.99.3
"8/06/21, 17:38",-,-,Course: Object Oriented Programming(Spring 2021 - S21 COMP 0328.1),System,Course viewed,The user with id '4221' viewed the course with id '406'.,web,192.168.99.3
