Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"21/08/19, 18:04",-,-,File: Week9,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2445'.,web,10.3.11.235
"21/08/19, 18:04",-,-,File: Week10,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2448'.,web,10.3.11.235
"21/08/19, 18:03",-,-,File: Week11,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2451'.,web,10.3.11.235
"21/08/19, 18:01",-,-,File: Week13,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2457'.,web,10.3.11.235
"21/08/19, 18:01",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '1782' viewed the course with id '158'.,web,10.3.11.235
"14/07/19, 14:36",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),Logs,Log report viewed,The user with id '2' viewed the log report for the course with id '158'.,web,10.7.126.39
"13/07/19, 19:34",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),Logs,Log report viewed,The user with id '2' viewed the log report for the course with id '158'.,web,192.168.99.3
"13/07/19, 19:32",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),Logs,Log report viewed,The user with id '2' viewed the log report for the course with id '158'.,web,192.168.99.3
"13/07/19, 19:32",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),Logs,Log report viewed,The user with id '2' viewed the log report for the course with id '158'.,web,192.168.99.3
"13/07/19, 19:32",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),Logs,Log report viewed,The user with id '2' viewed the log report for the course with id '158'.,web,192.168.99.3
"8/07/19, 04:23",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"7/07/19, 04:21",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"6/07/19, 04:38",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"5/07/19, 04:34",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"4/07/19, 04:18",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"3/07/19, 03:55",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"2/07/19, 04:06",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"1/07/19, 03:59",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"30/06/19, 22:22",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2682' viewed the course with id '158'.,web,192.168.99.3
"30/06/19, 04:01",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"29/06/19, 04:11",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"28/06/19, 04:09",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"27/06/19, 04:02",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"27/06/19, 03:37",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2257' viewed the course with id '158'.,web,192.168.99.3
"26/06/19, 03:58",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"25/06/19, 08:39",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4357' viewed the course with id '158'.,web,192.168.99.3
"25/06/19, 04:02",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"24/06/19, 07:21",-,-,File: Week8,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2441'.,web,10.3.111.191
"24/06/19, 07:21",-,-,File: Week10,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2448'.,web,10.3.111.191
"24/06/19, 07:21",-,-,File: Week9,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2445'.,web,10.3.111.191
"24/06/19, 07:13",-,-,File: Week13,File,Course module viewed,The user with id '1782' viewed the 'resource' activity with course module id '2457'.,web,10.3.111.191
"24/06/19, 07:13",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '1782' viewed the course with id '158'.,web,10.3.111.191
"24/06/19, 03:58",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"23/06/19, 07:57",-,-,File: Week4,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2427'.,web,192.168.99.3
"23/06/19, 07:57",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '5121' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 07:08",-,-,File: Week13,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 07:07",-,-,File: Week11,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 07:07",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2496' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 06:52",-,-,File: Week9,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"23/06/19, 06:49",-,-,File: Week8,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"23/06/19, 06:48",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '394' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 05:28",-,-,File: Lab Exercises_Week14,File,Course module viewed,The user with id '4792' viewed the 'resource' activity with course module id '2459'.,web,192.168.99.3
"23/06/19, 05:28",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4792' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 05:27",-,-,File: Lab Exercises_Week13,File,Course module viewed,The user with id '4792' viewed the 'resource' activity with course module id '2458'.,web,192.168.99.3
"23/06/19, 05:27",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4792' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 05:25",-,-,File: Week13,File,Course module viewed,The user with id '4792' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 05:25",-,-,File: Week11,File,Course module viewed,The user with id '2276' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 05:25",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4792' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 05:25",-,-,File: Week10,File,Course module viewed,The user with id '2276' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"23/06/19, 05:24",-,-,File: Week 1,System,Course activity completion updated,The user with id '2276' updated the completion state for the course module with id '2403' for the user with id '2276'.,web,192.168.99.3
"23/06/19, 05:24",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2276' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 04:36",-,-,File: Week4,File,Course module viewed,The user with id '4357' viewed the 'resource' activity with course module id '2427'.,web,192.168.99.3
"23/06/19, 04:35",-,-,File: Week3,File,Course module viewed,The user with id '4357' viewed the 'resource' activity with course module id '2421'.,web,192.168.99.3
"23/06/19, 04:35",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4357' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 04:31",-,-,File: Week11,File,Course module viewed,The user with id '2688' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 04:31",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2688' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 04:07",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course backup created,The user with id '2' created a backup of the course with the id '158'.,cli,
"23/06/19, 02:52",-,-,File: Week10,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"23/06/19, 02:50",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4829' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 02:46",-,-,File: Week11,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 02:45",-,-,File: Week13,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 02:44",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '5121' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 02:44",-,-,Assignment: Feedback for lab test Part-A and Part-B,Assignment,The status of the submission has been viewed.,The user with id '5121' has viewed the submission status page for the assignment with course module id '12687'.,web,192.168.99.3
"23/06/19, 02:44",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '5121' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 02:28",-,-,File: Week13,File,Course module viewed,The user with id '4829' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 02:26",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4829' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 02:21",-,-,File: Lab Exercises_Week10,File,Course module viewed,The user with id '2688' viewed the 'resource' activity with course module id '2449'.,web,192.168.99.3
"23/06/19, 02:20",-,-,File: Lab Exercises_Week9,File,Course module viewed,The user with id '2688' viewed the 'resource' activity with course module id '2446'.,web,192.168.99.3
"23/06/19, 02:11",-,-,File: Week13,File,Course module viewed,The user with id '4296' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 02:11",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 02:08",-,-,File: Week11,File,Course module viewed,The user with id '4296' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 02:08",-,-,File: Week11,File,Course module viewed,The user with id '4296' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 01:40",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 01:38",-,-,File: Week8,File,Course module viewed,The user with id '2688' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"23/06/19, 01:38",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2688' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 00:40",-,-,File: Week11,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"23/06/19, 00:39",-,-,File: Week13,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"23/06/19, 00:35",-,-,File: Week9,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"23/06/19, 00:33",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"23/06/19, 00:33",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3710' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 00:30",-,-,File: Week9,File,Course module viewed,The user with id '3557' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"23/06/19, 00:02",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2496' viewed the course with id '158'.,web,192.168.99.3
"23/06/19, 00:01",-,-,Assignment: Upload_Weeks_8_9_Exercises,Assignment,The status of the submission has been viewed.,The user with id '2496' has viewed the submission status page for the assignment with course module id '2447'.,web,192.168.99.3
"22/06/19, 23:58",-,-,File: Week9,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 23:56",-,-,File: Week7,File,Course module viewed,The user with id '2688' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 23:48",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2688' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 23:41",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 23:41",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 23:39",-,-,File: Week13,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 23:39",-,-,File: Week11,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 23:38",-,-,File: Week10,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 23:38",-,-,File: Week9,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 23:38",-,-,File: Week8,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 23:37",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2257' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 23:37",-,-,File: Week7,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 22:29",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 22:29",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 22:07",-,-,File: Week8,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 22:07",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2496' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:44",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 21:44",-,-,File: Week13,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 21:44",-,-,File: Week11,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 21:43",-,-,File: Week8,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 21:43",-,-,File: Week9,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 21:42",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3710' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:22",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2276' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:22",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2276' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:21",-,-,File: Week13,File,Course module viewed,The user with id '2691' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 21:20",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2691' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:17",-,-,File: Week8,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 21:17",-,-,File: Week9,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 21:17",-,-,File: Week6,File,Course module viewed,The user with id '4296' viewed the 'resource' activity with course module id '2435'.,web,192.168.99.3
"22/06/19, 21:17",-,-,File: Week9,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 21:17",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '4296' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:16",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3710' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:14",-,-,File: Week 1,File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2403'.,web,192.168.99.3
"22/06/19, 21:13",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2257' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 21:12",-,-,File: Module Information Guide (Spring 2019),File,Course module viewed,The user with id '2257' viewed the 'resource' activity with course module id '2182'.,web,192.168.99.3
"22/06/19, 21:12",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2257' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 20:46",-,-,File: Week13,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 20:46",-,-,File: Week11,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 20:46",-,-,File: Week10,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week9,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week8,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week7,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week13,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week5,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2432'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week11,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week10,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week9,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2445'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week8,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2441'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week7,File,Course module viewed,The user with id '2044' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week6,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2435'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week5,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2432'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week4,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2427'.,web,192.168.99.3
"22/06/19, 20:45",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2044' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week3,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2421'.,web,192.168.99.3
"22/06/19, 20:45",-,-,File: Week2,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2409'.,web,192.168.99.3
"22/06/19, 20:44",-,-,File: Week 1,File,Course module viewed,The user with id '2689' viewed the 'resource' activity with course module id '2403'.,web,192.168.99.3
"22/06/19, 20:44",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2689' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 20:10",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3694' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 20:09",-,-,Assignment: Feedback for lab test Part-A and Part-B,Assignment,The status of the submission has been viewed.,The user with id '3694' has viewed the submission status page for the assignment with course module id '12687'.,web,192.168.99.3
"22/06/19, 20:09",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3694' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 20:02",-,-,File: Week13,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2457'.,web,192.168.99.3
"22/06/19, 20:02",-,-,File: Lab Exercises_Week10,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2449'.,web,192.168.99.3
"22/06/19, 19:53",-,-,File: Week11,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 19:47",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 19:46",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '3710' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 19:20",-,-,File: Week7,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 19:01",-,-,URL: Operators in Java,URL,Course module viewed,The user with id '5121' viewed the 'url' activity with course module id '2413'.,web,192.168.99.3
"22/06/19, 19:01",-,-,URL: Operators in Java,URL,Course module viewed,The user with id '5121' viewed the 'url' activity with course module id '2413'.,web,192.168.99.3
"22/06/19, 18:35",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 18:26",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 18:21",-,-,File: Lab Exercises_Week2,File,Course module viewed,The user with id '5121' viewed the 'resource' activity with course module id '2411'.,web,192.168.99.3
"22/06/19, 18:21",-,-,File: Week11,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 18:20",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '2496' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 18:20",-,-,Course: Object Oriented Programming(Spring 2019 - S19 COMP 0328.1),System,Course viewed,The user with id '5121' viewed the course with id '158'.,web,192.168.99.3
"22/06/19, 18:08",-,-,File: Week10,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2448'.,web,192.168.99.3
"22/06/19, 18:03",-,-,File: Week11,File,Course module viewed,The user with id '394' viewed the 'resource' activity with course module id '2451'.,web,192.168.99.3
"22/06/19, 18:01",-,-,File: Week7,File,Course module viewed,The user with id '2496' viewed the 'resource' activity with course module id '2438'.,web,192.168.99.3
"22/06/19, 17:43",-,-,File: Lab Exercises_Week9,File,Course module viewed,The user with id '3710' viewed the 'resource' activity with course module id '2446'.,web,192.168.99.3
